,Feature,Mean_SHAP
1351,global_economy__bop_cap_account_bal_us__u_s_dollar_interpolation_spline,0.0
1350,global_economy__bop_cap_account_bal_us__u_s_dollar_interpolated_linear,0.0
1349,global_economy__bop_cap_account_bal_us__u_s_dollar_medianbymonth,0.0
1348,global_economy__bop_cap_account_bal_us__u_s_dollar_meanbymonth,0.0
1346,global_economy__working_age_population__persons,0.0
1316,global_economy__unspecified_expenditure_total_otherwise_current_in_us_general_government__u_s_dollar,0.0
1315,global_economy__unspecified_expenditure_total_otherwise_current_in_us_central_government__u_s_dollar,0.0
1314,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0.0
1275,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__u_s_dollar,0.0
1286,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_lcu__euro,0.0
1285,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_lcu__chinese_renminbi,0.0
1284,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_euro__euro,0.0
1282,global_economy__total_expenditures_in_euro_central_government__euro,0.0
1281,global_economy__total_expenditure_of_gdp_unspecified_government__percentage,0.0
1279,global_economy__total_expenditure_of_gdp_central_government__percentage,0.0
1278,global_economy__total_expenditure_current_plus_net_investment_in_us_unspecified_government__u_s_dollar,0.0
1277,global_economy__total_expenditure_current_plus_net_investment_in_us_general_government__u_s_dollar,0.0
1276,global_economy__total_expenditure_current_plus_net_investment_in_us_central_government__u_s_dollar,0.0
1274,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__euro,0.0
1289,global_economy__total_revenue_current_plus_net_asset_sales_in_euro_unspecified_government__euro,0.0
1273,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__chinese_renminbi,0.0
1272,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__u_s_dollar,0.0
1271,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__euro,0.0
1270,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__chinese_renminbi,0.0
1269,global_economy__total_expenditure_current_plus_net_investment_in_lcu_central_government__u_s_dollar,0.0
1268,global_economy__total_expenditure_current_plus_net_investment_in_euro_unspecified_government__euro,0.0
1267,global_economy__total_expenditure_current_plus_net_investment_in_euro_general_government__euro,0.0
1264,global_economy__tax_rate_personal_income_taxes__percentage,0.0
1260,global_economy__subsidies_in_us_unspecified_government__u_s_dollar,0.0
1287,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_us__u_s_dollar,0.0
1290,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_central_government__u_s_dollar,0.0
1313,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__euro,0.0
1303,global_economy__total_revenue_of_gdp_unspecified_government__percentage,0.0
1312,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0.0
1311,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__u_s_dollar,0.0
1310,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__euro,0.0
1309,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0.0
1308,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_central_government__u_s_dollar,0.0
1307,global_economy__unspecified_expenditure_total_otherwise_current_in_euro_unspecified_government__euro,0.0
1306,global_economy__unspecified_expenditure_total_otherwise_current_in_euro_general_government__euro,0.0
1305,global_economy__unemployment_rate__percentage,0.0
1304,global_economy__unemployment__persons,0.0
1301,global_economy__total_revenue_of_gdp_central_government__percentage,0.0
1291,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__chinese_renminbi,0.0
1300,global_economy__total_revenue_in_euro_central_government__euro,0.0
1299,global_economy__total_revenue_current_plus_net_asset_sales_in_us_unspecified_government__u_s_dollar,0.0
1298,global_economy__total_revenue_current_plus_net_asset_sales_in_us_general_government__u_s_dollar,0.0
1297,global_economy__total_revenue_current_plus_net_asset_sales_in_us_central_government__u_s_dollar,0.0
1296,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__u_s_dollar,0.0
1295,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__euro,0.0
1294,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__chinese_renminbi,0.0
1293,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__u_s_dollar,0.0
1292,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__euro,0.0
1367,global_economy__bop_direct_investment_balance_or_net_fdi_net_capital_inflow_us__u_s_dollar_fill_zero,0.0
1369,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_us__u_s_dollar_medianbymonth,0.0
1464,global_economy__personal_saving_household_saving_lcu__forecast_billion_medianbymonth,0.0
1370,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_us__u_s_dollar_interpolated_linear,0.0
1439,global_economy__bop_transfer_payments_credit_us__u_s_dollar_medianbymonth,0.0
1438,global_economy__bop_transfer_payments_credit_us__u_s_dollar_meanbymonth,0.0
1437,global_economy__bop_transfer_payments_balance_us__u_s_dollar_fill_zero,0.0
1436,global_economy__bop_transfer_payments_balance_us__u_s_dollar_interpolation_spline,0.0
1435,global_economy__bop_transfer_payments_balance_us__u_s_dollar_interpolated_linear,0.0
1434,global_economy__bop_transfer_payments_balance_us__u_s_dollar_medianbymonth,0.0
1433,global_economy__bop_transfer_payments_balance_us__u_s_dollar_meanbymonth,0.0
1432,global_economy__bop_portfolio_investment_liability_credit_capital_inflow_us__u_s_dollar_fill_zero,0.0
1431,global_economy__bop_portfolio_investment_liability_credit_capital_inflow_us__u_s_dollar_interpolation_spline,0.0
1430,global_economy__bop_portfolio_investment_liability_credit_capital_inflow_us__u_s_dollar_interpolated_linear,0.0
1429,global_economy__bop_portfolio_investment_liability_credit_capital_inflow_us__u_s_dollar_medianbymonth,0.0
1428,global_economy__bop_portfolio_investment_liability_credit_capital_inflow_us__u_s_dollar_meanbymonth,0.0
1427,global_economy__bop_portfolio_investment_balance_net_capital_inflow_us__u_s_dollar_fill_zero,0.0
1426,global_economy__bop_portfolio_investment_balance_net_capital_inflow_us__u_s_dollar_interpolation_spline,0.0
1425,global_economy__bop_portfolio_investment_balance_net_capital_inflow_us__u_s_dollar_interpolated_linear,0.0
1424,global_economy__bop_portfolio_investment_balance_net_capital_inflow_us__u_s_dollar_medianbymonth,0.0
1423,global_economy__bop_portfolio_investment_balance_net_capital_inflow_us__u_s_dollar_meanbymonth,0.0
1422,global_economy__bop_portfolio_investment_asset_debit_capital_outflow_us__u_s_dollar_fill_zero,0.0
1421,global_economy__bop_portfolio_investment_asset_debit_capital_outflow_us__u_s_dollar_interpolation_spline,0.0
1420,global_economy__bop_portfolio_investment_asset_debit_capital_outflow_us__u_s_dollar_interpolated_linear,0.0
1419,global_economy__bop_portfolio_investment_asset_debit_capital_outflow_us__u_s_dollar_medianbymonth,0.0
1440,global_economy__bop_transfer_payments_credit_us__u_s_dollar_interpolated_linear,0.0
1441,global_economy__bop_transfer_payments_credit_us__u_s_dollar_interpolation_spline,0.0
1442,global_economy__bop_transfer_payments_credit_us__u_s_dollar_fill_zero,0.0
1454,global_economy__net_personal_saving_rate_personal_saving_as_a_of_disposable_income__forecast_medianbymonth,0.0
1463,global_economy__personal_saving_household_saving_lcu__forecast_billion_meanbymonth,0.0
1462,global_economy__personal_saving_household_saving_euro__forecast_billion_euros_synthetic_euros_prior_to_1999_fill_zero,0.0
1461,global_economy__personal_saving_household_saving_euro__forecast_billion_euros_synthetic_euros_prior_to_1999_interpolation_spline,0.0
1460,global_economy__personal_saving_household_saving_euro__forecast_billion_euros_synthetic_euros_prior_to_1999_interpolated_linear,0.0
1459,global_economy__personal_saving_household_saving_euro__forecast_billion_euros_synthetic_euros_prior_to_1999_medianbymonth,0.0
1458,global_economy__personal_saving_household_saving_euro__forecast_billion_euros_synthetic_euros_prior_to_1999_meanbymonth,0.0
1457,global_economy__net_personal_saving_rate_personal_saving_as_a_of_disposable_income__forecast_fill_zero,0.0
1456,global_economy__net_personal_saving_rate_personal_saving_as_a_of_disposable_income__forecast_interpolation_spline,0.0
1455,global_economy__net_personal_saving_rate_personal_saving_as_a_of_disposable_income__forecast_interpolated_linear,0.0
1453,global_economy__net_personal_saving_rate_personal_saving_as_a_of_disposable_income__forecast_meanbymonth,0.0
1443,global_economy__bop_transfer_payments_debit_us__u_s_dollar_meanbymonth,0.0
1452,global_economy__international_reserves_lcu__u_s_dollar_fill_zero,0.0
1451,global_economy__international_reserves_lcu__u_s_dollar_interpolation_spline,0.0
1450,global_economy__international_reserves_lcu__u_s_dollar_interpolated_linear,0.0
1449,global_economy__international_reserves_lcu__u_s_dollar_medianbymonth,0.0
1448,global_economy__international_reserves_lcu__u_s_dollar_meanbymonth,0.0
1447,global_economy__bop_transfer_payments_debit_us__u_s_dollar_fill_zero,0.0
1446,global_economy__bop_transfer_payments_debit_us__u_s_dollar_interpolation_spline,0.0
1445,global_economy__bop_transfer_payments_debit_us__u_s_dollar_interpolated_linear,0.0
1444,global_economy__bop_transfer_payments_debit_us__u_s_dollar_medianbymonth,0.0
1418,global_economy__bop_portfolio_investment_asset_debit_capital_outflow_us__u_s_dollar_meanbymonth,0.0
1417,global_economy__bop_other_investment_liability_credit_capital_inflow_us__u_s_dollar_fill_zero,0.0
1416,global_economy__bop_other_investment_liability_credit_capital_inflow_us__u_s_dollar_interpolation_spline,0.0
1381,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_us__u_s_dollar_interpolation_spline,0.0
1390,global_economy__bop_financial_account_balance_us__u_s_dollar_interpolated_linear,0.0
1389,global_economy__bop_financial_account_balance_us__u_s_dollar_medianbymonth,0.0
1388,global_economy__bop_financial_account_balance_us__u_s_dollar_meanbymonth,0.0
1387,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_us__u_s_dollar_fill_zero,0.0
1386,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_us__u_s_dollar_interpolation_spline,0.0
1385,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_us__u_s_dollar_interpolated_linear,0.0
1384,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_us__u_s_dollar_medianbymonth,0.0
1383,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_us__u_s_dollar_meanbymonth,0.0
1382,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_us__u_s_dollar_fill_zero,0.0
1380,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_us__u_s_dollar_interpolated_linear,0.0
1392,global_economy__bop_financial_account_balance_us__u_s_dollar_fill_zero,0.0
1379,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_us__u_s_dollar_medianbymonth,0.0
1378,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_us__u_s_dollar_meanbymonth,0.0
1377,global_economy__bop_factor_service_balance_net_foreign_investment_income_us__u_s_dollar_fill_zero,0.0
1376,global_economy__bop_factor_service_balance_net_foreign_investment_income_us__u_s_dollar_interpolation_spline,0.0
1375,global_economy__bop_factor_service_balance_net_foreign_investment_income_us__u_s_dollar_interpolated_linear,0.0
1374,global_economy__bop_factor_service_balance_net_foreign_investment_income_us__u_s_dollar_medianbymonth,0.0
1373,global_economy__bop_factor_service_balance_net_foreign_investment_income_us__u_s_dollar_meanbymonth,0.0
1372,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_us__u_s_dollar_fill_zero,0.0
1371,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_us__u_s_dollar_interpolation_spline,0.0
1391,global_economy__bop_financial_account_balance_us__u_s_dollar_interpolation_spline,0.0
1393,global_economy__bop_non_factor_service_balance_us__u_s_dollar_meanbymonth,0.0
1415,global_economy__bop_other_investment_liability_credit_capital_inflow_us__u_s_dollar_interpolated_linear,0.0
1405,global_economy__bop_non_factor_service_imports_us__u_s_dollar_interpolated_linear,0.0
1414,global_economy__bop_other_investment_liability_credit_capital_inflow_us__u_s_dollar_medianbymonth,0.0
1413,global_economy__bop_other_investment_liability_credit_capital_inflow_us__u_s_dollar_meanbymonth,0.0
1412,global_economy__bop_other_investment_asset_debit_capital_outflow_us__u_s_dollar_fill_zero,0.0
1411,global_economy__bop_other_investment_asset_debit_capital_outflow_us__u_s_dollar_interpolation_spline,0.0
1410,global_economy__bop_other_investment_asset_debit_capital_outflow_us__u_s_dollar_interpolated_linear,0.0
1409,global_economy__bop_other_investment_asset_debit_capital_outflow_us__u_s_dollar_medianbymonth,0.0
1408,global_economy__bop_other_investment_asset_debit_capital_outflow_us__u_s_dollar_meanbymonth,0.0
1407,global_economy__bop_non_factor_service_imports_us__u_s_dollar_fill_zero,0.0
1406,global_economy__bop_non_factor_service_imports_us__u_s_dollar_interpolation_spline,0.0
1404,global_economy__bop_non_factor_service_imports_us__u_s_dollar_medianbymonth,0.0
1394,global_economy__bop_non_factor_service_balance_us__u_s_dollar_medianbymonth,0.0
1403,global_economy__bop_non_factor_service_imports_us__u_s_dollar_meanbymonth,0.0
1402,global_economy__bop_non_factor_service_exports_us__u_s_dollar_fill_zero,0.0
1401,global_economy__bop_non_factor_service_exports_us__u_s_dollar_interpolation_spline,0.0
1400,global_economy__bop_non_factor_service_exports_us__u_s_dollar_interpolated_linear,0.0
1399,global_economy__bop_non_factor_service_exports_us__u_s_dollar_medianbymonth,0.0
1398,global_economy__bop_non_factor_service_exports_us__u_s_dollar_meanbymonth,0.0
1397,global_economy__bop_non_factor_service_balance_us__u_s_dollar_fill_zero,0.0
1396,global_economy__bop_non_factor_service_balance_us__u_s_dollar_interpolation_spline,0.0
1395,global_economy__bop_non_factor_service_balance_us__u_s_dollar_interpolated_linear,0.0
951,global_economy__nominal_gross_domestic_demand_absorption_us__u_s_dollar,0.0
854,global_economy__nominal_effective_trade_weighted_exchange_rate_nominal_value_of_lcu__index,0.0
949,global_economy__nominal_gross_domestic_demand_absorption_lcu__u_s_dollar,0.0
300,global_economy__bop_factor_service_balance_net_foreign_investment_income_lcu__chinese_renminbi,0.0
313,global_economy__bop_financial_account_balance_lcu__chinese_renminbi,0.0
311,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_lcu__u_s_dollar,0.0
310,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_lcu__euro,0.0
309,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_lcu__chinese_renminbi,0.0
307,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_lcu__u_s_dollar,0.0
306,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_lcu__euro,0.0
305,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_lcu__chinese_renminbi,0.0
302,global_economy__bop_factor_service_balance_net_foreign_investment_income_lcu__u_s_dollar,0.0
301,global_economy__bop_factor_service_balance_net_foreign_investment_income_lcu__euro,0.0
296,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_lcu__euro,0.0
316,global_economy__bop_goods_balance_lcu__chinese_renminbi,0.0
295,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_lcu__chinese_renminbi,0.0
292,global_economy__bop_direct_investment_balance_or_net_fdi_net_capital_inflow_lcu__euro,0.0
291,global_economy__bop_direct_investment_balance_or_net_fdi_net_capital_inflow_lcu__chinese_renminbi,0.0
289,global_economy__bop_direct_investment_asset_debit_capital_outflow_lcu__euro,0.0
288,global_economy__bop_direct_investment_asset_debit_capital_outflow_lcu__chinese_renminbi,0.0
286,global_economy__bop_current_account_balance_lcu__u_s_dollar,0.0
285,global_economy__bop_current_account_balance_lcu__euro,0.0
284,global_economy__bop_current_account_balance_lcu__chinese_renminbi,0.0
281,global_economy__bop_change_in_reserves_lcu__euro,0.0
314,global_economy__bop_financial_account_balance_lcu__euro,0.0
317,global_economy__bop_goods_balance_lcu__euro,0.0
354,global_economy__bop_non_factor_service_imports_lcu__chinese_renminbi,0.0
339,global_economy__bop_miscellaneous_capital_account_us__u_s_dollar,0.0
351,global_economy__bop_non_factor_service_exports_lcu__euro,0.0
350,global_economy__bop_non_factor_service_exports_lcu__chinese_renminbi,0.0
349,global_economy__bop_non_factor_service_exports_euro__euro,0.0
348,global_economy__bop_non_factor_service_balance_of_gdp__percentage,0.0
347,global_economy__bop_non_factor_service_balance_lcu__u_s_dollar,0.0
346,global_economy__bop_non_factor_service_balance_lcu__euro,0.0
345,global_economy__bop_non_factor_service_balance_lcu__chinese_renminbi,0.0
342,global_economy__bop_net_errors_omissions_lcu__euro,0.0
341,global_economy__bop_net_errors_omissions_lcu__chinese_renminbi,0.0
338,global_economy__bop_miscellaneous_capital_account_lcu__euro,0.0
318,global_economy__bop_goods_balance_lcu__u_s_dollar,0.0
337,global_economy__bop_miscellaneous_capital_account_lcu__chinese_renminbi,0.0
334,global_economy__bop_goods_imports_us__u_s_dollar,0.0
332,global_economy__bop_goods_imports_lcu__u_s_dollar,0.0
331,global_economy__bop_goods_imports_lcu__euro,0.0
330,global_economy__bop_goods_imports_lcu__chinese_renminbi,0.0
324,global_economy__bop_goods_exports_lcu__u_s_dollar,0.0
323,global_economy__bop_goods_exports_lcu__euro,0.0
322,global_economy__bop_goods_exports_lcu__chinese_renminbi,0.0
321,global_economy__bop_goods_exports_euro__euro,0.0
280,global_economy__bop_change_in_reserves_lcu__chinese_renminbi,0.0
278,global_economy__bop_cap_account_bal_lcu__euro,0.0
277,global_economy__bop_cap_account_bal_lcu__chinese_renminbi,0.0
239,global_consumer__total_labor_force,0.0
249,global_consumer__total_population_30_to_34,0.0
248,global_consumer__total_population_25_to_29,0.0
247,global_consumer__total_population_20_to_24,0.0
245,global_consumer__total_population_15_to_19,0.0
244,global_consumer__total_population_10_to_14,0.0
243,global_consumer__total_population_0_to_4,0.0
242,global_consumer__total_population_0_to_14,0.0
241,global_consumer__total_population,0.0
240,global_consumer__total_male_population,0.0
238,global_consumer__total_health_expenditures,0.0
274,global_economy__bop_basic_balance_lcu__euro,0.0
237,global_consumer__total_female_population,0.0
236,global_consumer__total_consumption_current_us,0.0
235,global_consumer__total_consumption_constant_2015_us,0.0
234,global_consumer__total_consumption_constant_2015_lcu,0.0
233,global_consumer__total_consumption,0.0
231,global_consumer__tertiary_enrollment_rate,0.0
230,global_consumer__sporting_goods_hobby_book_music,0.0
229,global_consumer__spirits,0.0
228,global_consumer__services,0.0
250,global_consumer__total_population_35_to_39,0.0
251,global_consumer__total_population_40_to_44,0.0
252,global_consumer__total_population_45_to_49,0.0
253,global_consumer__total_population_50_to_54,0.0
273,global_economy__bop_basic_balance_lcu__chinese_renminbi,0.0
271,global_consumer__wine,0.0
270,global_consumer__urban_population,0.0
269,global_consumer__urban_household,0.0
268,global_consumer__urban_consumption_real,0.0
267,global_consumer__urban_consumption_nominal,0.0
266,global_consumer__unemployment_rate,0.0
265,global_consumer__transportation_services,0.0
264,global_consumer__transportation_equipment_operational_cost,0.0
263,global_consumer__transportation_equipment,0.0
262,global_consumer__transportation_and_communication,0.0
261,global_consumer__total_retail_sales,0.0
260,global_consumer__total_population_75,0.0
259,global_consumer__total_population_70_to_74,0.0
258,global_consumer__total_population_65_to_69,0.0
257,global_consumer__total_population_65,0.0
256,global_consumer__total_population_60_to_64,0.0
255,global_consumer__total_population_5_to_9,0.0
254,global_consumer__total_population_55_to_59,0.0
352,global_economy__bop_non_factor_service_exports_lcu__u_s_dollar,0.0
355,global_economy__bop_non_factor_service_imports_lcu__euro,0.0
226,global_consumer__secondary_enrollment_rate,0.0
427,global_economy__capital_consumption_total_lcu__u_s_dollar,0.0
443,global_economy__current_expenditure_in_lcu_unspecified_government__u_s_dollar,0.0
442,global_economy__current_expenditure_in_lcu_general_government__u_s_dollar,0.0
441,global_economy__current_expenditure_in_lcu_central_government__u_s_dollar,0.0
440,global_economy__current_expenditure_in_euro_unspecified_government__euro,0.0
439,global_economy__current_expenditure_in_euro_general_government__euro,0.0
436,global_economy__consumer_price_index_euro_basis__index,0.0
434,global_economy__consumer_price_index_core_euro_basis__index,0.0
432,global_economy__consumer_price_index_core__index,0.0
428,global_economy__capital_consumption_total_us__u_s_dollar,0.0
426,global_economy__broad_money_supply_period_end_us__u_s_dollar,0.0
445,global_economy__current_expenditure_in_us_general_government__u_s_dollar,0.0
425,global_economy__broad_money_supply_period_end_lcu__u_s_dollar,0.0
424,global_economy__broad_money_supply_period_end_lcu__index,0.0
423,global_economy__broad_money_supply_period_end_lcu__euro,0.0
422,global_economy__broad_money_supply_period_end_lcu__chinese_renminbi,0.0
421,global_economy__bop_transfer_payments_debit_lcu__euro,0.0
420,global_economy__bop_transfer_payments_debit_lcu__chinese_renminbi,0.0
419,global_economy__bop_transfer_payments_debit_euro__euro,0.0
418,global_economy__bop_transfer_payments_credit_lcu__euro,0.0
417,global_economy__bop_transfer_payments_credit_lcu__chinese_renminbi,0.0
444,global_economy__current_expenditure_in_us_central_government__u_s_dollar,0.0
446,global_economy__current_expenditure_in_us_unspecified_government__u_s_dollar,0.0
356,global_economy__bop_non_factor_service_imports_lcu__u_s_dollar,0.0
458,global_economy__current_revenue_in_us_general_government__u_s_dollar,0.0
468,global_economy__debt_total_in_lcu_general_government__euro,0.0
467,global_economy__debt_total_in_lcu_general_government__chinese_renminbi,0.0
466,global_economy__debt_total_in_lcu_central_government__u_s_dollar,0.0
465,global_economy__debt_total_in_euro_unspecified_government__euro,0.0
463,global_economy__debt_total_in_euro_central_government__euro,0.0
462,global_economy__current_revenue_of_gdp_unspecified_government__percentage,0.0
461,global_economy__current_revenue_of_gdp_general_government__percentage,0.0
460,global_economy__current_revenue_of_gdp_central_government__percentage,0.0
459,global_economy__current_revenue_in_us_unspecified_government__u_s_dollar,0.0
457,global_economy__current_revenue_in_us_central_government__u_s_dollar,0.0
447,global_economy__current_expenditure_of_gdp_central_government__percentage,0.0
456,global_economy__current_revenue_in_lcu_unspecified_government__u_s_dollar,0.0
455,global_economy__current_revenue_in_lcu_general_government__u_s_dollar,0.0
454,global_economy__current_revenue_in_lcu_central_government__u_s_dollar,0.0
453,global_economy__current_revenue_in_euro_unspecified_government__euro,0.0
452,global_economy__current_revenue_in_euro_general_government__euro,0.0
451,global_economy__current_revenue_in_euro_central_government__euro,0.0
450,global_economy__current_expenditures_in_euro_central_government__euro,0.0
449,global_economy__current_expenditure_of_gdp_unspecified_government__percentage,0.0
448,global_economy__current_expenditure_of_gdp_general_government__percentage,0.0
414,global_economy__bop_transfer_payments_balance_lcu__u_s_dollar,0.0
413,global_economy__bop_transfer_payments_balance_lcu__euro,0.0
412,global_economy__bop_transfer_payments_balance_lcu__chinese_renminbi,0.0
375,global_economy__bop_portfolio_investment_liability_credit_capital_inflow_lcu__chinese_renminbi,0.0
385,global_economy__bop_services_factor_non_factor_exports_lcu__euro,0.0
384,global_economy__bop_services_factor_non_factor_exports_lcu__chinese_renminbi,0.0
383,global_economy__bop_services_factor_non_factor_exports_euro__euro,0.0
382,global_economy__bop_services_factor_non_factor_balance_us__u_s_dollar,0.0
381,global_economy__bop_services_factor_non_factor_balance_of_gdp__percentage,0.0
380,global_economy__bop_services_factor_non_factor_balance_lcu__u_s_dollar,0.0
379,global_economy__bop_services_factor_non_factor_balance_lcu__euro,0.0
378,global_economy__bop_services_factor_non_factor_balance_lcu__chinese_renminbi,0.0
376,global_economy__bop_portfolio_investment_liability_credit_capital_inflow_lcu__euro,0.0
372,global_economy__bop_portfolio_investment_balance_net_capital_inflow_lcu__euro,0.0
410,global_economy__bop_trade_balance_goods_nf_services_us__u_s_dollar,0.0
371,global_economy__bop_portfolio_investment_balance_net_capital_inflow_lcu__chinese_renminbi,0.0
369,global_economy__bop_portfolio_investment_asset_debit_capital_outflow_lcu__euro,0.0
368,global_economy__bop_portfolio_investment_asset_debit_capital_outflow_lcu__chinese_renminbi,0.0
366,global_economy__bop_other_investment_liability_credit_capital_inflow_lcu__euro,0.0
365,global_economy__bop_other_investment_liability_credit_capital_inflow_lcu__chinese_renminbi,0.0
362,global_economy__bop_other_investment_balance_net_capital_inflow_lcu__euro,0.0
361,global_economy__bop_other_investment_balance_net_capital_inflow_lcu__chinese_renminbi,0.0
359,global_economy__bop_other_investment_asset_debit_capital_outflow_lcu__euro,0.0
358,global_economy__bop_other_investment_asset_debit_capital_outflow_lcu__chinese_renminbi,0.0
386,global_economy__bop_services_factor_non_factor_exports_lcu__u_s_dollar,0.0
387,global_economy__bop_services_factor_non_factor_exports_us__u_s_dollar,0.0
388,global_economy__bop_services_factor_non_factor_imports_euro__euro,0.0
389,global_economy__bop_services_factor_non_factor_imports_lcu__chinese_renminbi,0.0
409,global_economy__bop_trade_balance_goods_nf_services_of_gdp__percentage,0.0
408,global_economy__bop_trade_balance_goods_nf_services_lcu__u_s_dollar,0.0
407,global_economy__bop_trade_balance_goods_nf_services_lcu__euro,0.0
406,global_economy__bop_trade_balance_goods_nf_services_lcu__chinese_renminbi,0.0
405,global_economy__bop_trade_balance_goods_nf_services_euro__euro,0.0
404,global_economy__bop_total_imports_goods_nf_services_us__u_s_dollar,0.0
403,global_economy__bop_total_imports_goods_nf_services_of_gdp__percentage,0.0
402,global_economy__bop_total_imports_goods_nf_services_lcu__u_s_dollar,0.0
401,global_economy__bop_total_imports_goods_nf_services_lcu__euro,0.0
400,global_economy__bop_total_imports_goods_nf_services_lcu__chinese_renminbi,0.0
399,global_economy__bop_total_imports_goods_nf_services_euro__euro,0.0
398,global_economy__bop_total_exports_goods_nf_services_us__u_s_dollar,0.0
397,global_economy__bop_total_exports_goods_nf_services_of_gdp__percentage,0.0
396,global_economy__bop_total_exports_goods_nf_services_lcu__u_s_dollar,0.0
395,global_economy__bop_total_exports_goods_nf_services_lcu__euro,0.0
394,global_economy__bop_total_exports_goods_nf_services_lcu__chinese_renminbi,0.0
393,global_economy__bop_total_exports_goods_nf_services_euro__euro,0.0
391,global_economy__bop_services_factor_non_factor_imports_lcu__u_s_dollar,0.0
390,global_economy__bop_services_factor_non_factor_imports_lcu__euro,0.0
227,global_consumer__semi_durables,0.0
225,global_consumer__rural_consumption_real,0.0
948,global_economy__nominal_gross_domestic_demand_absorption_lcu__index,0.0
88,global_consumer__male_population_50_to_54,0.0
97,global_consumer__medical_appliances,0.0
96,global_consumer__male_unemployment_rate,0.0
95,global_consumer__male_population_75,0.0
94,global_consumer__male_population_70_to_74,0.0
93,global_consumer__male_population_65_to_69,0.0
92,global_consumer__male_population_65,0.0
91,global_consumer__male_population_60_to_64,0.0
90,global_consumer__male_population_5_to_9,0.0
89,global_consumer__male_population_55_to_59,0.0
87,global_consumer__male_population_45_to_49,0.0
99,global_consumer__millions_of_households_w_inc_0_5k_constant_2015_us_ppp,0.0
86,global_consumer__male_population_40_to_44,0.0
85,global_consumer__male_population_35_to_39,0.0
84,global_consumer__male_population_30_to_34,0.0
83,global_consumer__male_population_25_to_29,0.0
81,global_consumer__male_population_15_to_64,0.0
80,global_consumer__male_population_15_to_19,0.0
79,global_consumer__male_population_10_to_14,0.0
78,global_consumer__male_population_0_to_4,0.0
77,global_consumer__male_population_0_to_14,0.0
98,global_consumer__millions_of_households_w_inc_0_5k_constant_2015_us,0.0
100,global_consumer__millions_of_households_w_inc_0_5k_current_us,0.0
