,name,NaN Count
1003,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_general_government__u_s_dollar,0
1004,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_unspecified_government__chinese_renminbi,0
1005,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_unspecified_government__euro,0
1006,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_unspecified_government__u_s_dollar,0
1007,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_us_general_government__u_s_dollar,0
1008,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_us_unspecified_government__u_s_dollar,0
1009,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_euro_central_government__euro,0
1010,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_euro_general_government__euro,0
1011,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_central_government__u_s_dollar,0
1012,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0
1013,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_general_government__euro,0
1014,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_general_government__u_s_dollar,0
1015,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0
1016,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_unspecified_government__euro,0
1017,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0
1018,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_us_central_government__u_s_dollar,0
1019,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_us_general_government__u_s_dollar,0
1020,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_us_unspecified_government__u_s_dollar,0
1021,global_economy__fiscal_balance_unspecified_total_otherwise_current_of_gdp_central_government__percentage,0
1022,global_economy__fiscal_balance_unspecified_total_otherwise_current_of_gdp_general_government__percentage,0
1023,global_economy__fiscal_balance_unspecified_total_otherwise_current_of_gdp_unspecified_government__percentage,0
1024,global_economy__fixed_investment_deflator_year_on_year_percent_change__percent_change_year_ago,0
1025,global_economy__fixed_investment_year_on_year__percentage,0
1026,global_economy__full_employment_potential_real_gdp__chinese_renminbi,0
1027,global_economy__full_employment_potential_real_gdp__euro,0
1028,global_economy__full_employment_potential_real_gdp__u_s_dollar,0
1029,global_economy__government_consumption_deflator_year_on_year_percent_change__percent_change_year_ago,0
1030,global_economy__government_consumption_year_on_year__percentage,0
1031,global_economy__gross_domestic_demand_deflator_year_on_year_percent_change__percent_change_year_ago,0
1032,global_economy__gross_domestic_demand_year_on_year__percentage,0
1033,global_economy__gross_domestic_product_deflator_year_on_year_percent_change__percent_change_year_ago,0
1034,global_economy__growth_rate_broad_money_supply_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0
1035,global_economy__growth_rate_broad_money_supply_period_end_year_on_year_percent_change_us__percent_change_year_ago,0
1036,global_economy__growth_rate_current_expenditure_in_euro_central_government__percentage,0
1037,global_economy__growth_rate_current_expenditure_in_euro_general_government__percentage,0
1038,global_economy__growth_rate_current_expenditure_in_euro_unspecified_government__percentage,0
1039,global_economy__growth_rate_current_expenditure_in_lcu__percentage,0
1040,global_economy__growth_rate_current_expenditure_in_lcu_central_government__percentage,0
1041,global_economy__growth_rate_current_expenditure_in_lcu_general_government__percentage,0
1042,global_economy__growth_rate_current_expenditure_in_u_s_dollars__percentage,0
1043,global_economy__growth_rate_current_expenditure_in_u_s_dollars_central_government__percentage,0
1044,global_economy__growth_rate_current_expenditure_in_u_s_dollars_general_government__percentage,0
1045,global_economy__growth_rate_current_revenue_in_euro_central_government__percentage,0
1046,global_economy__growth_rate_current_revenue_in_euro_general_government__percentage,0
1047,global_economy__growth_rate_current_revenue_in_euro_unspecified_government__percentage,0
1048,global_economy__growth_rate_current_revenue_in_lcu__percentage,0
1049,global_economy__growth_rate_current_revenue_in_lcu_central_government__percentage,0
1050,global_economy__growth_rate_current_revenue_in_lcu_general_government__percentage,0
1051,global_economy__growth_rate_current_revenue_in_u_s_dollars__percentage,0
1052,global_economy__growth_rate_current_revenue_in_u_s_dollars_central_government__percentage,0
1053,global_economy__growth_rate_current_revenue_in_u_s_dollars_general_government__percentage,0
1054,global_economy__growth_rate_industrial_production_year_on_year_percent_change__percent_change_year_ago,0
1055,global_economy__growth_rate_labor_productivity_gdp_to_employed_labor_force__percentage,0
1056,global_economy__growth_rate_money_supply_m1_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0
1057,global_economy__growth_rate_money_supply_m1_period_end_year_on_year_percent_change_us__percent_change_year_ago,0
1058,global_economy__growth_rate_money_supply_m2_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0
1059,global_economy__growth_rate_money_supply_m3_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0
1060,global_economy__growth_rate_nominal_effective_exchange_rate__percentage,0
1061,global_economy__growth_rate_nominal_gdp_per_capita__percentage,0
1062,global_economy__growth_rate_nominal_ppp_gdp_per_capita__percentage,0
1063,global_economy__growth_rate_nominal_private_consumption_per_capita__percentage,0
1064,global_economy__growth_rate_nominal_retail_sales_index_lcu_year_on_year_percent_change__percent_change_year_ago,0
1065,global_economy__growth_rate_population_age_bracket_0_14__percentage,0
1066,global_economy__growth_rate_population_age_bracket_15_64__percentage,0
1067,global_economy__growth_rate_population_age_bracket_65__percentage,0
1068,global_economy__growth_rate_population_rural__percentage,0
1069,global_economy__growth_rate_population_urban__percentage,0
1070,global_economy__growth_rate_real_effective_exchange_rate__percentage,0
1071,global_economy__growth_rate_real_gdp_per_capita__percentage,0
1072,global_economy__growth_rate_real_ppp_gdp_per_capita__percentage,0
1073,global_economy__growth_rate_real_private_consumption_per_capita__percentage,0
1074,global_economy__growth_rate_real_retail_sales_index_lcu_year_on_year_percent_change__percent_change_year_ago,0
1075,global_economy__growth_rate_terms_of_trade_goods_year_on_year_percent_change__percent_change_year_ago,0
1076,global_economy__growth_rate_total_expenditure_in_euro__percentage,0
1077,global_economy__growth_rate_total_expenditure_in_euro_central_government__percentage,0
1078,global_economy__growth_rate_total_expenditure_in_euro_general_government__percentage,0
1079,global_economy__growth_rate_total_expenditure_in_lcu__percentage,0
1080,global_economy__growth_rate_total_expenditure_in_lcu_central_government__percentage,0
1081,global_economy__growth_rate_total_expenditure_in_lcu_general_government__percentage,0
1082,global_economy__growth_rate_total_expenditure_in_u_s_dollars__percentage,0
1083,global_economy__growth_rate_total_expenditure_in_u_s_dollars_central_government__percentage,0
1084,global_economy__growth_rate_total_expenditure_in_u_s_dollars_general_government__percentage,0
1085,global_economy__growth_rate_total_revenue_in_euro__percentage,0
1086,global_economy__growth_rate_total_revenue_in_euro_central_government__percentage,0
1087,global_economy__growth_rate_total_revenue_in_euro_general_government__percentage,0
1088,global_economy__growth_rate_total_revenue_in_lcu__percentage,0
1089,global_economy__growth_rate_total_revenue_in_lcu_central_government__percentage,0
1090,global_economy__growth_rate_total_revenue_in_lcu_general_government__percentage,0
1091,global_economy__growth_rate_total_revenue_in_u_s_dollars__percentage,0
1092,global_economy__growth_rate_total_revenue_in_u_s_dollars_central_government__percentage,0
1093,global_economy__growth_rate_total_revenue_in_u_s_dollars_general_government__percentage,0
1094,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_euro_central_government__percentage,0
1095,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_euro_general_government__percentage,0
1096,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_euro_unspecified_government__percentage,0
1097,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_lcu_central_government__percentage,0
1098,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_lcu_general_government__percentage,0
1099,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__percentage,0
1100,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_u_s_dollars_central_government__percentage,0
1101,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_u_s_dollars_general_government__percentage,0
1102,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_u_s_dollars_unspecified_government__percentage,0
1103,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_euro_central_government__percentage,0
1104,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_euro_general_government__percentage,0
1105,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_euro_unspecified_government__percentage,0
1106,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_lcu_central_government__percentage,0
1107,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_lcu_general_government__percentage,0
1108,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__percentage,0
1109,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_u_s_dollars_central_government__percentage,0
1110,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_u_s_dollars_general_government__percentage,0
1111,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_u_s_dollars_unspecified_government__percentage,0
1112,global_economy__household_interest_payment_euro__euro,0
1113,global_economy__household_interest_payment_lcu__u_s_dollar,0
1114,global_economy__household_interest_payment_us__u_s_dollar,0
1115,global_economy__household_operating_surplus_proprietor_s_income_euro__euro,0
1116,global_economy__household_operating_surplus_proprietor_s_income_lcu__u_s_dollar,0
1117,global_economy__household_operating_surplus_proprietor_s_income_us__u_s_dollar,0
1118,global_economy__housing_starts__unit,0
1119,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_euro__euro,0
1120,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_lcu__euro,0
1121,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_lcu__u_s_dollar,0
1122,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_us__u_s_dollar,0
1123,global_economy__index_labor_productivity__index,0
1124,global_economy__index_labor_productivity_gdp_to_employed_labor_force__index,0
1125,global_economy__index_labor_productivity_gdp_to_employed_labor_force_year_on_year_percent_change__percent_change_year_ago,0
1126,global_economy__index_monthly_compensation_per_employee_lcu_basis__index,0
1127,global_economy__index_retail_sales_nominal_euro_value__index,0
1128,global_economy__index_retail_sales_nominal_sa_value__index,0
1129,global_economy__index_retail_sales_nominal_us_value__index,0
1130,global_economy__index_retail_sales_real_volume__index,0
1131,global_economy__index_unit_labor_costs_euro_basis__index,0
1132,global_economy__index_unit_labor_costs_lcu_basis__index,0
1133,global_economy__index_unit_labor_costs_lcu_basis_year_on_year_percent_change__percent_change_year_ago,0
1134,global_economy__index_unit_labor_costs_us_basis__index,0
1135,global_economy__index_wages_straight_time_euro_basis__index,0
1136,global_economy__index_wages_straight_time_lcu_basis__index,0
1137,global_economy__index_wages_straight_time_us_basis__index,0
1138,global_economy__industrial_production_index__index,0
1139,global_economy__industrial_production_manufacturing_index__index,0
1140,global_economy__interest_payments_of_gdp_central_government__percentage,0
1141,global_economy__interest_payments_of_gdp_general_government__percentage,0
1142,global_economy__interest_payments_of_gdp_unspecified_government__percentage,0
1143,global_economy__interest_payments_total_in_euro_central_government__euro,0
1144,global_economy__interest_payments_total_in_euro_general_government__euro,0
1145,global_economy__interest_payments_total_in_euro_unspecified_government__euro,0
1146,global_economy__interest_payments_total_in_lcu_central_government__u_s_dollar,0
1147,global_economy__interest_payments_total_in_lcu_general_government__chinese_renminbi,0
1148,global_economy__interest_payments_total_in_lcu_general_government__euro,0
1149,global_economy__interest_payments_total_in_lcu_general_government__u_s_dollar,0
1150,global_economy__interest_payments_total_in_lcu_unspecified_government__chinese_renminbi,0
1151,global_economy__interest_payments_total_in_lcu_unspecified_government__euro,0
1152,global_economy__interest_payments_total_in_lcu_unspecified_government__u_s_dollar,0
1153,global_economy__interest_payments_total_in_us_central_government__u_s_dollar,0
1154,global_economy__interest_payments_total_in_us_general_government__u_s_dollar,0
1155,global_economy__interest_payments_total_in_us_unspecified_government__u_s_dollar,0
1156,global_economy__interest_rate_long_term__percentage,0
1157,global_economy__interest_rate_money_market__percentage,0
1158,global_economy__interest_rate_policy__percentage,0
1159,global_economy__interest_rate_prime__percentage,0
1160,global_economy__interest_rate_short_term__percentage,0
1161,global_economy__interest_rate_short_term_real__percentage,0
1162,global_economy__interest_rate_spread_long_term_minus_short_term__percentage,0
1163,global_economy__international_reserves_excluding_gold_lcu__chinese_renminbi,0
1164,global_economy__international_reserves_excluding_gold_lcu__euro,0
1165,global_economy__international_reserves_excluding_gold_lcu__u_s_dollar,0
1166,global_economy__international_reserves_excluding_gold_of_gdp__percentage,0
1167,global_economy__international_reserves_excluding_gold_us__u_s_dollar,0
1168,global_economy__international_reserves_import_cover__months,0
1169,global_economy__international_reserves_of_gdp__percentage,0
1170,global_economy__international_reserves_us__u_s_dollar,0
1171,global_economy__inventory_investment_year_on_year__percentage,0
1172,global_economy__inverse_exchange_rate_period_average__u_s_dollar,0
1173,global_economy__inverse_exchange_rate_period_end__u_s_dollar,0
1174,global_economy__labor_force__persons,0
1175,global_economy__labor_productivity_gdp_to_employed_labor_force_euro__euro,0
1176,global_economy__labor_productivity_gdp_to_employed_labor_force_us__u_s_dollar,0
1177,global_economy__long_term_interest_rate_differential_with_usa__percentage,0
1178,global_economy__m1_velocity__number,0
1179,global_economy__m2_velocity__number,0
1180,global_economy__m3_velocity__number,0
1181,global_economy__money_supply_m1_period_end_euro__euro,0
1182,global_economy__money_supply_m1_period_end_lcu__chinese_renminbi,0
1183,global_economy__money_supply_m1_period_end_lcu__euro,0
1184,global_economy__money_supply_m1_period_end_lcu__index,0
1185,global_economy__money_supply_m1_period_end_lcu__u_s_dollar,0
1186,global_economy__money_supply_m1_period_end_us__u_s_dollar,0
1187,global_economy__money_supply_m2_period_end_euro__euro,0
1188,global_economy__money_supply_m2_period_end_lcu__chinese_renminbi,0
1189,global_economy__money_supply_m2_period_end_lcu__euro,0
1190,global_economy__money_supply_m2_period_end_lcu__index,0
1191,global_economy__money_supply_m2_period_end_lcu__u_s_dollar,0
1192,global_economy__money_supply_m2_period_end_us__u_s_dollar,0
1193,global_economy__money_supply_m3_period_end_euro__euro,0
1194,global_economy__money_supply_m3_period_end_lcu__chinese_renminbi,0
1195,global_economy__money_supply_m3_period_end_lcu__euro,0
1196,global_economy__money_supply_m3_period_end_lcu__index,0
1197,global_economy__money_supply_m3_period_end_us__u_s_dollar,0
1198,global_economy__net_capital_transfers_and_sales_of_assets_in_euro_general_government__euro,0
1199,global_economy__net_capital_transfers_and_sales_of_assets_in_euro_unspecified_government__euro,0
1200,global_economy__net_capital_transfers_and_sales_of_assets_in_lcu_general_government__u_s_dollar,0
1201,global_economy__net_capital_transfers_and_sales_of_assets_in_lcu_unspecified_government__u_s_dollar,0
1202,global_economy__net_capital_transfers_and_sales_of_assets_in_us_general_government__u_s_dollar,0
1203,global_economy__net_capital_transfers_and_sales_of_assets_in_us_unspecified_government__u_s_dollar,0
1204,global_economy__net_international_investment_position_net_total_foreign_assets_lcu_basis__u_s_dollar,0
1205,global_economy__nia_exports_deflator_year_on_year_percent_change__percent_change_year_ago,0
1206,global_economy__nia_exports_of_goods_non_factor_services_year_on_year__percentage,0
1207,global_economy__nia_imports_deflator_year_on_year_percent_change__percent_change_year_ago,0
1208,global_economy__nia_imports_of_goods_non_factor_services_year_on_year__percentage,0
1209,global_economy__nia_net_exports_of_goods_non_factor_services_year_on_year__percentage,0
1210,global_economy__nominal_consumption_per_capita_us__u_s_dollar,0
1211,global_economy__nominal_consumption_total_euro__euro,0
1212,global_economy__nominal_consumption_total_lcu__chinese_renminbi,0
1213,global_economy__nominal_consumption_total_lcu__euro,0
1214,global_economy__nominal_consumption_total_lcu__u_s_dollar,0
1215,global_economy__nominal_consumption_total_ppp__u_s_dollar,0
1216,global_economy__nominal_consumption_total_us__u_s_dollar,0
1217,global_economy__nominal_effective_trade_weighted_exchange_rate_nominal_value_of_lcu__index,0
1218,global_economy__nominal_fixed_investment_euro__euro,0
1219,global_economy__nominal_fixed_investment_government_euro__euro,0
1220,global_economy__nominal_fixed_investment_government_lcu__u_s_dollar,0
1221,global_economy__nominal_fixed_investment_government_ppp__u_s_dollar,0
1222,global_economy__nominal_fixed_investment_government_us__u_s_dollar,0
1223,global_economy__nominal_fixed_investment_lcu__chinese_renminbi,0
1224,global_economy__nominal_fixed_investment_lcu__euro,0
1225,global_economy__nominal_fixed_investment_lcu__u_s_dollar,0
1226,global_economy__nominal_fixed_investment_ppp__u_s_dollar,0
1227,global_economy__nominal_fixed_investment_private_non_residential_equipment_euro__euro,0
1228,global_economy__nominal_fixed_investment_private_non_residential_equipment_lcu__u_s_dollar,0
1229,global_economy__nominal_fixed_investment_private_non_residential_equipment_ppp__u_s_dollar,0
1230,global_economy__nominal_fixed_investment_private_non_residential_equipment_us__u_s_dollar,0
1231,global_economy__nominal_fixed_investment_private_non_residential_euro__euro,0
1232,global_economy__nominal_fixed_investment_private_non_residential_lcu__euro,0
1233,global_economy__nominal_fixed_investment_private_non_residential_lcu__u_s_dollar,0
1234,global_economy__nominal_fixed_investment_private_non_residential_ppp__u_s_dollar,0
1235,global_economy__nominal_fixed_investment_private_non_residential_structures_euro__euro,0
1236,global_economy__nominal_fixed_investment_private_non_residential_structures_lcu__u_s_dollar,0
1237,global_economy__nominal_fixed_investment_private_non_residential_structures_ppp__u_s_dollar,0
1238,global_economy__nominal_fixed_investment_private_non_residential_structures_us__u_s_dollar,0
1239,global_economy__nominal_fixed_investment_private_non_residential_us__u_s_dollar,0
1240,global_economy__nominal_fixed_investment_private_residential_euro__euro,0
1241,global_economy__nominal_fixed_investment_private_residential_lcu__euro,0
1242,global_economy__nominal_fixed_investment_private_residential_lcu__u_s_dollar,0
1243,global_economy__nominal_fixed_investment_private_residential_ppp__u_s_dollar,0
1244,global_economy__nominal_fixed_investment_private_residential_us__u_s_dollar,0
1245,global_economy__nominal_fixed_investment_us__u_s_dollar,0
1246,global_economy__nominal_gdp_at_factor_cost_agriculture_euro__euro,0
1247,global_economy__nominal_gdp_at_factor_cost_agriculture_lcu__chinese_renminbi,0
1248,global_economy__nominal_gdp_at_factor_cost_agriculture_lcu__euro,0
1249,global_economy__nominal_gdp_at_factor_cost_agriculture_lcu__u_s_dollar,0
1250,global_economy__nominal_gdp_at_factor_cost_agriculture_ppp__u_s_dollar,0
1251,global_economy__nominal_gdp_at_factor_cost_agriculture_us__u_s_dollar,0
1252,global_economy__nominal_gdp_at_factor_cost_euro__euro,0
1253,global_economy__nominal_gdp_at_factor_cost_industry_construction_euro__euro,0
1254,global_economy__nominal_gdp_at_factor_cost_industry_construction_lcu__chinese_renminbi,0
1255,global_economy__nominal_gdp_at_factor_cost_industry_construction_lcu__euro,0
1256,global_economy__nominal_gdp_at_factor_cost_industry_construction_ppp__u_s_dollar,0
1257,global_economy__nominal_gdp_at_factor_cost_industry_construction_us__u_s_dollar,0
1258,global_economy__nominal_gdp_at_factor_cost_industry_euro__euro,0
1259,global_economy__nominal_gdp_at_factor_cost_industry_lcu__chinese_renminbi,0
1260,global_economy__nominal_gdp_at_factor_cost_industry_lcu__euro,0
1261,global_economy__nominal_gdp_at_factor_cost_industry_lcu__u_s_dollar,0
1262,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_euro__euro,0
1263,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_lcu__euro,0
1264,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_lcu__u_s_dollar,0
1265,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_ppp__u_s_dollar,0
1266,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_us__u_s_dollar,0
1267,global_economy__nominal_gdp_at_factor_cost_industry_ppp__u_s_dollar,0
1268,global_economy__nominal_gdp_at_factor_cost_industry_us__u_s_dollar,0
1269,global_economy__nominal_gdp_at_factor_cost_lcu__chinese_renminbi,0
1270,global_economy__nominal_gdp_at_factor_cost_lcu__euro,0
1271,global_economy__nominal_gdp_at_factor_cost_lcu__u_s_dollar,0
1272,global_economy__nominal_gdp_at_factor_cost_ppp__u_s_dollar,0
1273,global_economy__nominal_gdp_at_factor_cost_services_euro__euro,0
1274,global_economy__nominal_gdp_at_factor_cost_services_lcu__chinese_renminbi,0
1275,global_economy__nominal_gdp_at_factor_cost_services_lcu__euro,0
1276,global_economy__nominal_gdp_at_factor_cost_services_lcu__u_s_dollar,0
1277,global_economy__nominal_gdp_at_factor_cost_services_ppp__u_s_dollar,0
1278,global_economy__nominal_gdp_at_factor_cost_services_us__u_s_dollar,0
1279,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_euro__euro,0
1280,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__chinese_renminbi,0
1281,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__euro,0
1282,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__u_s_dollar,0
1283,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_ppp__u_s_dollar,0
1284,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_us__u_s_dollar,0
1285,global_economy__nominal_gdp_at_factor_cost_us__u_s_dollar,0
1286,global_economy__nominal_gdp_gross_domestic_product_euro__euro,0
1287,global_economy__nominal_gdp_gross_domestic_product_lcu__chinese_renminbi,0
1288,global_economy__nominal_gdp_gross_domestic_product_lcu__euro,0
1289,global_economy__nominal_gdp_gross_domestic_product_lcu__index,0
1290,global_economy__nominal_gdp_gross_domestic_product_lcu__u_s_dollar,0
1291,global_economy__nominal_gdp_gross_domestic_product_us__u_s_dollar,0
1292,global_economy__nominal_gdp_in_ppp_dollars_growth_rate_year_on_year__percent_change_year_ago,0
1293,global_economy__nominal_gdp_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0
1294,global_economy__nominal_gdp_per_capita_euro__euro,0
1295,global_economy__nominal_gdp_per_capita_lcu__chinese_renminbi,0
1296,global_economy__nominal_gdp_per_capita_lcu__euro,0
1297,global_economy__nominal_gdp_per_capita_lcu__u_s_dollar,0
1298,global_economy__nominal_gdp_per_capita_ppp__u_s_dollar,0
1299,global_economy__nominal_gdp_per_capita_us__u_s_dollar,0
1300,global_economy__nominal_gdp_per_capita_yen_per_person__japanese_yen,0
1301,global_economy__nominal_gdp_per_employee__u_s_dollar,0
1302,global_economy__nominal_government_consumption_euro__euro,0
1303,global_economy__nominal_government_consumption_lcu__chinese_renminbi,0
1304,global_economy__nominal_government_consumption_lcu__euro,0
1305,global_economy__nominal_government_consumption_lcu__u_s_dollar,0
1306,global_economy__nominal_government_consumption_ppp__u_s_dollar,0
1307,global_economy__nominal_government_consumption_us__u_s_dollar,0
1308,global_economy__nominal_gross_domestic_demand_absorption_euro__euro,0
1309,global_economy__nominal_gross_domestic_demand_absorption_lcu__chinese_renminbi,0
1310,global_economy__nominal_gross_domestic_demand_absorption_lcu__euro,0
1311,global_economy__nominal_gross_domestic_demand_absorption_lcu__index,0
1312,global_economy__nominal_gross_domestic_demand_absorption_lcu__u_s_dollar,0
1313,global_economy__nominal_gross_domestic_demand_absorption_ppp__u_s_dollar,0
1314,global_economy__nominal_gross_domestic_demand_absorption_us__u_s_dollar,0
1315,global_economy__nominal_gross_domestic_investment_euro__euro,0
1316,global_economy__nominal_gross_domestic_investment_lcu__chinese_renminbi,0
1317,global_economy__nominal_gross_domestic_investment_lcu__euro,0
1318,global_economy__nominal_gross_domestic_investment_lcu__u_s_dollar,0
1319,global_economy__nominal_gross_domestic_investment_ppp__u_s_dollar,0
1320,global_economy__nominal_gross_domestic_investment_us__u_s_dollar,0
1321,global_economy__nominal_gross_domestic_product_ppp__u_s_dollar,0
1322,global_economy__nominal_gross_domestic_product_yen__japanese_yen,0
1323,global_economy__nominal_gross_domestic_saving_euro__euro,0
1324,global_economy__nominal_gross_domestic_saving_lcu__chinese_renminbi,0
1325,global_economy__nominal_gross_domestic_saving_lcu__euro,0
1326,global_economy__nominal_gross_domestic_saving_lcu__u_s_dollar,0
1327,global_economy__nominal_gross_domestic_saving_ppp__u_s_dollar,0
1328,global_economy__nominal_gross_domestic_saving_us__u_s_dollar,0
1329,global_economy__nominal_gross_private_saving_euro__euro,0
1330,global_economy__nominal_gross_private_saving_lcu__u_s_dollar,0
1331,global_economy__nominal_gross_private_saving_ppp__u_s_dollar,0
1332,global_economy__nominal_gross_private_saving_us__u_s_dollar,0
1333,global_economy__nominal_indirect_taxes_minus_subsidies_euro__euro,0
1334,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__chinese_renminbi,0
1335,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__euro,0
1336,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__u_s_dollar,0
1337,global_economy__nominal_indirect_taxes_minus_subsidies_ppp__u_s_dollar,0
1338,global_economy__nominal_indirect_taxes_minus_subsidies_us__u_s_dollar,0
1339,global_economy__nominal_inventory_investment_euro__euro,0
1340,global_economy__nominal_inventory_investment_lcu__chinese_renminbi,0
1341,global_economy__nominal_inventory_investment_lcu__euro,0
1342,global_economy__nominal_inventory_investment_lcu__u_s_dollar,0
1343,global_economy__nominal_inventory_investment_ppp__u_s_dollar,0
1344,global_economy__nominal_inventory_investment_us__u_s_dollar,0
1345,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_euro__euro,0
1346,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_lcu__u_s_dollar,0
1347,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_ppp__u_s_dollar,0
1348,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_us__u_s_dollar,0
1349,global_economy__nominal_nia_exports_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0
1350,global_economy__nominal_nia_exports_of_goods_non_factor_services_euro__euro,0
1351,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__chinese_renminbi,0
1352,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__euro,0
1353,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__index,0
1354,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__u_s_dollar,0
1355,global_economy__nominal_nia_exports_of_goods_non_factor_services_ppp__u_s_dollar,0
1356,global_economy__nominal_nia_exports_of_goods_non_factor_services_us__u_s_dollar,0
1357,global_economy__nominal_nia_imports_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0
1358,global_economy__nominal_nia_imports_of_goods_non_factor_services_euro__euro,0
1359,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__chinese_renminbi,0
1360,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__euro,0
1361,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__index,0
1362,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__u_s_dollar,0
1363,global_economy__nominal_nia_imports_of_goods_non_factor_services_ppp__u_s_dollar,0
1364,global_economy__nominal_nia_imports_of_goods_non_factor_services_us__u_s_dollar,0
1365,global_economy__nominal_nia_net_exports_euro__euro,0
1366,global_economy__nominal_nia_net_exports_lcu__chinese_renminbi,0
1367,global_economy__nominal_nia_net_exports_lcu__euro,0
1368,global_economy__nominal_nia_net_exports_lcu__u_s_dollar,0
1369,global_economy__nominal_nia_net_exports_ppp__u_s_dollar,0
1370,global_economy__nominal_nia_net_exports_us__u_s_dollar,0
1371,global_economy__nominal_operating_surplus_corporate_sector_lcu__u_s_dollar,0
1372,global_economy__nominal_operating_surplus_profits_rent_interest_euro__euro,0
1373,global_economy__nominal_operating_surplus_profits_rent_interest_lcu__u_s_dollar,0
1374,global_economy__nominal_operating_surplus_profits_rent_interest_ppp__u_s_dollar,0
1375,global_economy__nominal_operating_surplus_profits_rent_interest_us__u_s_dollar,0
