,name,NaN Count
881,global_economy__nominal_fixed_investment_private_non_residential_euro__euro,0
882,global_economy__nominal_fixed_investment_private_non_residential_lcu__euro,0
883,global_economy__nominal_fixed_investment_private_non_residential_lcu__u_s_dollar,0
884,global_economy__nominal_fixed_investment_private_non_residential_ppp__u_s_dollar,0
885,global_economy__nominal_fixed_investment_private_non_residential_structures_euro__euro,0
886,global_economy__nominal_fixed_investment_private_non_residential_structures_lcu__u_s_dollar,0
887,global_economy__nominal_fixed_investment_private_non_residential_structures_ppp__u_s_dollar,0
888,global_economy__nominal_fixed_investment_private_non_residential_structures_us__u_s_dollar,0
889,global_economy__nominal_fixed_investment_private_non_residential_us__u_s_dollar,0
890,global_economy__nominal_fixed_investment_private_residential_euro__euro,0
891,global_economy__nominal_fixed_investment_private_residential_lcu__euro,0
892,global_economy__nominal_fixed_investment_private_residential_lcu__u_s_dollar,0
893,global_economy__nominal_fixed_investment_private_residential_ppp__u_s_dollar,0
894,global_economy__nominal_fixed_investment_private_residential_us__u_s_dollar,0
895,global_economy__nominal_fixed_investment_us__u_s_dollar,0
896,global_economy__nominal_gdp_at_factor_cost_agriculture_euro__euro,0
897,global_economy__nominal_gdp_at_factor_cost_agriculture_lcu__chinese_renminbi,0
898,global_economy__nominal_gdp_at_factor_cost_agriculture_lcu__euro,0
899,global_economy__nominal_gdp_at_factor_cost_agriculture_lcu__u_s_dollar,0
900,global_economy__nominal_gdp_at_factor_cost_agriculture_ppp__u_s_dollar,0
901,global_economy__nominal_gdp_at_factor_cost_agriculture_us__u_s_dollar,0
902,global_economy__nominal_gdp_at_factor_cost_euro__euro,0
903,global_economy__nominal_gdp_at_factor_cost_industry_construction_euro__euro,0
904,global_economy__nominal_gdp_at_factor_cost_industry_construction_lcu__chinese_renminbi,0
905,global_economy__nominal_gdp_at_factor_cost_industry_construction_lcu__euro,0
906,global_economy__nominal_gdp_at_factor_cost_industry_construction_ppp__u_s_dollar,0
907,global_economy__nominal_gdp_at_factor_cost_industry_construction_us__u_s_dollar,0
908,global_economy__nominal_gdp_at_factor_cost_industry_euro__euro,0
909,global_economy__nominal_gdp_at_factor_cost_industry_lcu__chinese_renminbi,0
910,global_economy__nominal_gdp_at_factor_cost_industry_lcu__euro,0
911,global_economy__nominal_gdp_at_factor_cost_industry_lcu__u_s_dollar,0
912,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_euro__euro,0
913,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_lcu__euro,0
914,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_lcu__u_s_dollar,0
915,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_ppp__u_s_dollar,0
916,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_us__u_s_dollar,0
917,global_economy__nominal_gdp_at_factor_cost_industry_ppp__u_s_dollar,0
918,global_economy__nominal_gdp_at_factor_cost_industry_us__u_s_dollar,0
919,global_economy__nominal_gdp_at_factor_cost_lcu__chinese_renminbi,0
920,global_economy__nominal_gdp_at_factor_cost_lcu__euro,0
921,global_economy__nominal_gdp_at_factor_cost_lcu__u_s_dollar,0
922,global_economy__nominal_gdp_at_factor_cost_ppp__u_s_dollar,0
923,global_economy__nominal_gdp_at_factor_cost_services_euro__euro,0
924,global_economy__nominal_gdp_at_factor_cost_services_lcu__chinese_renminbi,0
925,global_economy__nominal_gdp_at_factor_cost_services_lcu__euro,0
926,global_economy__nominal_gdp_at_factor_cost_services_lcu__u_s_dollar,0
927,global_economy__nominal_gdp_at_factor_cost_services_ppp__u_s_dollar,0
928,global_economy__nominal_gdp_at_factor_cost_services_us__u_s_dollar,0
929,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_euro__euro,0
930,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__chinese_renminbi,0
931,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__euro,0
932,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__u_s_dollar,0
933,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_ppp__u_s_dollar,0
934,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_us__u_s_dollar,0
935,global_economy__nominal_gdp_at_factor_cost_us__u_s_dollar,0
936,global_economy__nominal_gdp_gross_domestic_product_euro__euro,0
937,global_economy__nominal_gdp_gross_domestic_product_lcu__chinese_renminbi,0
938,global_economy__nominal_gdp_gross_domestic_product_lcu__euro,0
939,global_economy__nominal_gdp_gross_domestic_product_lcu__index,0
940,global_economy__nominal_gdp_gross_domestic_product_lcu__u_s_dollar,0
941,global_economy__nominal_gdp_gross_domestic_product_us__u_s_dollar,0
942,global_economy__nominal_gdp_in_ppp_dollars_growth_rate_year_on_year__percent_change_year_ago,0
943,global_economy__nominal_gdp_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0
944,global_economy__nominal_gdp_per_capita_euro__euro,0
945,global_economy__nominal_gdp_per_capita_lcu__chinese_renminbi,0
946,global_economy__nominal_gdp_per_capita_lcu__euro,0
947,global_economy__nominal_gdp_per_capita_lcu__u_s_dollar,0
948,global_economy__nominal_gdp_per_capita_ppp__u_s_dollar,0
949,global_economy__nominal_gdp_per_capita_us__u_s_dollar,0
950,global_economy__nominal_gdp_per_capita_yen_per_person__japanese_yen,0
951,global_economy__nominal_gdp_per_employee__u_s_dollar,0
952,global_economy__nominal_government_consumption_euro__euro,0
953,global_economy__nominal_government_consumption_lcu__chinese_renminbi,0
954,global_economy__nominal_government_consumption_lcu__euro,0
955,global_economy__nominal_government_consumption_lcu__u_s_dollar,0
956,global_economy__nominal_government_consumption_ppp__u_s_dollar,0
957,global_economy__nominal_government_consumption_us__u_s_dollar,0
958,global_economy__nominal_gross_domestic_demand_absorption_euro__euro,0
959,global_economy__nominal_gross_domestic_demand_absorption_lcu__chinese_renminbi,0
960,global_economy__nominal_gross_domestic_demand_absorption_lcu__euro,0
961,global_economy__nominal_gross_domestic_demand_absorption_lcu__index,0
962,global_economy__nominal_gross_domestic_demand_absorption_lcu__u_s_dollar,0
963,global_economy__nominal_gross_domestic_demand_absorption_ppp__u_s_dollar,0
964,global_economy__nominal_gross_domestic_demand_absorption_us__u_s_dollar,0
965,global_economy__nominal_gross_domestic_investment_euro__euro,0
966,global_economy__nominal_gross_domestic_investment_lcu__chinese_renminbi,0
967,global_economy__nominal_gross_domestic_investment_lcu__euro,0
968,global_economy__nominal_gross_domestic_investment_lcu__u_s_dollar,0
969,global_economy__nominal_gross_domestic_investment_ppp__u_s_dollar,0
970,global_economy__nominal_gross_domestic_investment_us__u_s_dollar,0
971,global_economy__nominal_gross_domestic_product_ppp__u_s_dollar,0
972,global_economy__nominal_gross_domestic_product_yen__japanese_yen,0
973,global_economy__nominal_gross_domestic_saving_euro__euro,0
974,global_economy__nominal_gross_domestic_saving_lcu__chinese_renminbi,0
975,global_economy__nominal_gross_domestic_saving_lcu__euro,0
976,global_economy__nominal_gross_domestic_saving_lcu__u_s_dollar,0
977,global_economy__nominal_gross_domestic_saving_ppp__u_s_dollar,0
978,global_economy__nominal_gross_domestic_saving_us__u_s_dollar,0
979,global_economy__nominal_gross_private_saving_euro__euro,0
980,global_economy__nominal_gross_private_saving_lcu__u_s_dollar,0
981,global_economy__nominal_gross_private_saving_ppp__u_s_dollar,0
982,global_economy__nominal_gross_private_saving_us__u_s_dollar,0
983,global_economy__nominal_indirect_taxes_minus_subsidies_euro__euro,0
984,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__chinese_renminbi,0
985,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__euro,0
986,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__u_s_dollar,0
987,global_economy__nominal_indirect_taxes_minus_subsidies_ppp__u_s_dollar,0
988,global_economy__nominal_indirect_taxes_minus_subsidies_us__u_s_dollar,0
989,global_economy__nominal_inventory_investment_euro__euro,0
990,global_economy__nominal_inventory_investment_lcu__chinese_renminbi,0
991,global_economy__nominal_inventory_investment_lcu__euro,0
992,global_economy__nominal_inventory_investment_lcu__u_s_dollar,0
993,global_economy__nominal_inventory_investment_ppp__u_s_dollar,0
994,global_economy__nominal_inventory_investment_us__u_s_dollar,0
995,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_euro__euro,0
996,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_lcu__u_s_dollar,0
997,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_ppp__u_s_dollar,0
998,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_us__u_s_dollar,0
999,global_economy__nominal_nia_exports_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0
1000,global_economy__nominal_nia_exports_of_goods_non_factor_services_euro__euro,0
1001,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__chinese_renminbi,0
1002,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__euro,0
1003,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__index,0
1004,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__u_s_dollar,0
1005,global_economy__nominal_nia_exports_of_goods_non_factor_services_ppp__u_s_dollar,0
1006,global_economy__nominal_nia_exports_of_goods_non_factor_services_us__u_s_dollar,0
1007,global_economy__nominal_nia_imports_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0
1008,global_economy__nominal_nia_imports_of_goods_non_factor_services_euro__euro,0
1009,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__chinese_renminbi,0
1010,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__euro,0
1011,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__index,0
1012,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__u_s_dollar,0
1013,global_economy__nominal_nia_imports_of_goods_non_factor_services_ppp__u_s_dollar,0
1014,global_economy__nominal_nia_imports_of_goods_non_factor_services_us__u_s_dollar,0
1015,global_economy__nominal_nia_net_exports_euro__euro,0
1016,global_economy__nominal_nia_net_exports_lcu__chinese_renminbi,0
1017,global_economy__nominal_nia_net_exports_lcu__euro,0
1018,global_economy__nominal_nia_net_exports_lcu__u_s_dollar,0
1019,global_economy__nominal_nia_net_exports_ppp__u_s_dollar,0
1020,global_economy__nominal_nia_net_exports_us__u_s_dollar,0
1021,global_economy__nominal_operating_surplus_corporate_sector_lcu__u_s_dollar,0
1022,global_economy__nominal_operating_surplus_profits_rent_interest_euro__euro,0
1023,global_economy__nominal_operating_surplus_profits_rent_interest_lcu__u_s_dollar,0
1024,global_economy__nominal_operating_surplus_profits_rent_interest_ppp__u_s_dollar,0
1025,global_economy__nominal_operating_surplus_profits_rent_interest_us__u_s_dollar,0
1026,global_economy__nominal_private_consumption_euro__euro,0
1027,global_economy__nominal_private_consumption_lcu__chinese_renminbi,0
1028,global_economy__nominal_private_consumption_lcu__euro,0
1029,global_economy__nominal_private_consumption_lcu__u_s_dollar,0
1030,global_economy__nominal_private_consumption_ppp__u_s_dollar,0
1031,global_economy__nominal_private_consumption_us__u_s_dollar,0
1032,global_economy__nominal_share_of_gdp_at_factor_cost_agriculture__percentage,0
1033,global_economy__nominal_share_of_gdp_at_factor_cost_industry__percentage,0
1034,global_economy__nominal_share_of_gdp_at_factor_cost_industry_construction__percentage,0
1035,global_economy__nominal_share_of_gdp_at_factor_cost_industry_manufacturing__percentage,0
1036,global_economy__nominal_share_of_gdp_at_factor_cost_services__percentage,0
1037,global_economy__nominal_share_of_gdp_change_in_inventory__percentage,0
1038,global_economy__nominal_share_of_gdp_fixed_investment__percentage,0
1039,global_economy__nominal_share_of_gdp_government_consumption__percentage,0
1040,global_economy__nominal_share_of_gdp_gross_domestic_demand_absorption__percentage,0
1041,global_economy__nominal_share_of_gdp_gross_domestic_investment__percentage,0
1042,global_economy__nominal_share_of_gdp_gross_domestic_saving_gross_domestic_saving_rate__percentage,0
1043,global_economy__nominal_share_of_gdp_gross_private_saving__percentage,0
1044,global_economy__nominal_share_of_gdp_nia_exports_of_goods_non_factor_services__percentage,0
1045,global_economy__nominal_share_of_gdp_nia_imports_of_goods_non_factor_services__percentage,0
1046,global_economy__nominal_share_of_gdp_nia_net_exports__percentage,0
1047,global_economy__nominal_share_of_gdp_private_consumption__percentage,0
1048,global_economy__nominal_statistical_discrepancy_euro__euro,0
1049,global_economy__nominal_statistical_discrepancy_lcu__chinese_renminbi,0
1050,global_economy__nominal_statistical_discrepancy_lcu__euro,0
1051,global_economy__nominal_statistical_discrepancy_lcu__u_s_dollar,0
1052,global_economy__nominal_statistical_discrepancy_ppp__u_s_dollar,0
1053,global_economy__nominal_statistical_discrepancy_us__u_s_dollar,0
1054,global_economy__number_of_households__number,0
1055,global_economy__operating_surplus_government_owned_businesses_in_lcu_general_government__u_s_dollar,0
1056,global_economy__other_expenditure_and_outlays_euro__euro,0
1057,global_economy__other_expenditure_and_outlays_lcu__u_s_dollar,0
1058,global_economy__other_expenditure_and_outlays_us__u_s_dollar,0
1059,global_economy__output_gap__chinese_renminbi,0
1060,global_economy__output_gap__euro,0
1061,global_economy__output_gap__u_s_dollar,0
1062,global_economy__participation_rate_labor_force_to_working_age_pop__points,0
1063,global_economy__personal_expenditure_and_outlays_euro__euro,0
1064,global_economy__personal_expenditure_and_outlays_lcu__u_s_dollar,0
1065,global_economy__personal_expenditure_and_outlays_us__u_s_dollar,0
1066,global_economy__personal_income_euro__euro,0
1067,global_economy__personal_income_lcu__euro,0
1068,global_economy__personal_income_lcu__u_s_dollar,0
1069,global_economy__personal_income_us__u_s_dollar,0
1070,global_economy__population_age_bracket_0_14__persons,0
1071,global_economy__population_age_bracket_15_64__persons,0
1072,global_economy__population_age_bracket_65__persons,0
1073,global_economy__population_growth_rate__percentage,0
1074,global_economy__population_rural__persons,0
1075,global_economy__population_total__persons,0
1076,global_economy__population_urban__persons,0
1077,global_economy__price_of_crude_oil_brent__u_s_dollar,0
1078,global_economy__price_of_crude_oil_lcu_basis__chinese_renminbi,0
1079,global_economy__price_of_crude_oil_lcu_basis__euro,0
1080,global_economy__price_of_crude_oil_lcu_basis__u_s_dollar,0
1081,global_economy__price_of_crude_oil_us_basis__u_s_dollar,0
1082,global_economy__price_of_crude_oil_wti__u_s_dollar,0
1083,global_economy__private_consumption_deflator_year_on_year_percent_change__percent_change_year_ago,0
1084,global_economy__private_consumption_year_on_year__percentage,0
1085,global_economy__real_consumption_per_capita_us__u_s_dollar,0
1086,global_economy__real_consumption_total_euro__euro,0
1087,global_economy__real_consumption_total_growth_rate_year_on_year__percent_change_year_ago,0
1088,global_economy__real_consumption_total_lcu__chinese_renminbi,0
1089,global_economy__real_consumption_total_lcu__euro,0
1090,global_economy__real_consumption_total_lcu__u_s_dollar,0
1091,global_economy__real_consumption_total_ppp__u_s_dollar,0
1092,global_economy__real_consumption_total_us__u_s_dollar,0
1093,global_economy__real_effective_trade_weighted_exchange_rate_real_value_of_lcu__index,0
1094,global_economy__real_exchange_rate_with_eurozone_eurozone_prices_per_local_prices__euro,0
1095,global_economy__real_fixed_investment_euro__euro,0
1096,global_economy__real_fixed_investment_government_euro__euro,0
1097,global_economy__real_fixed_investment_government_lcu__u_s_dollar,0
1098,global_economy__real_fixed_investment_government_ppp__u_s_dollar,0
1099,global_economy__real_fixed_investment_government_us__u_s_dollar,0
1100,global_economy__real_fixed_investment_growth_rate_year_on_year__percent_change_year_ago,0
1101,global_economy__real_fixed_investment_lcu__chinese_renminbi,0
1102,global_economy__real_fixed_investment_lcu__euro,0
1103,global_economy__real_fixed_investment_lcu__index,0
1104,global_economy__real_fixed_investment_lcu__u_s_dollar,0
1105,global_economy__real_fixed_investment_ppp__u_s_dollar,0
1106,global_economy__real_fixed_investment_private_non_residential_euro__euro,0
1107,global_economy__real_fixed_investment_private_non_residential_lcu__euro,0
1108,global_economy__real_fixed_investment_private_non_residential_lcu__u_s_dollar,0
1109,global_economy__real_fixed_investment_private_non_residential_ppp__u_s_dollar,0
1110,global_economy__real_fixed_investment_private_non_residential_us__u_s_dollar,0
1111,global_economy__real_fixed_investment_private_residential_euro__euro,0
1112,global_economy__real_fixed_investment_private_residential_lcu__euro,0
1113,global_economy__real_fixed_investment_private_residential_lcu__u_s_dollar,0
1114,global_economy__real_fixed_investment_private_residential_ppp__u_s_dollar,0
1115,global_economy__real_fixed_investment_private_residential_us__u_s_dollar,0
1116,global_economy__real_fixed_investment_us__u_s_dollar,0
1117,global_economy__real_gdp_at_factor_cost_agriculture_euro__euro,0
1118,global_economy__real_gdp_at_factor_cost_agriculture_growth_rate_year_on_year__percent_change_year_ago,0
1119,global_economy__real_gdp_at_factor_cost_agriculture_lcu__chinese_renminbi,0
1120,global_economy__real_gdp_at_factor_cost_agriculture_lcu__euro,0
1121,global_economy__real_gdp_at_factor_cost_agriculture_lcu__u_s_dollar,0
1122,global_economy__real_gdp_at_factor_cost_agriculture_ppp__u_s_dollar,0
1123,global_economy__real_gdp_at_factor_cost_agriculture_us__u_s_dollar,0
1124,global_economy__real_gdp_at_factor_cost_euro__euro,0
1125,global_economy__real_gdp_at_factor_cost_industry_construction_euro__euro,0
1126,global_economy__real_gdp_at_factor_cost_industry_construction_lcu__chinese_renminbi,0
1127,global_economy__real_gdp_at_factor_cost_industry_construction_lcu__euro,0
1128,global_economy__real_gdp_at_factor_cost_industry_construction_ppp__u_s_dollar,0
1129,global_economy__real_gdp_at_factor_cost_industry_construction_us__u_s_dollar,0
1130,global_economy__real_gdp_at_factor_cost_industry_euro__euro,0
1131,global_economy__real_gdp_at_factor_cost_industry_growth_rate_year_on_year__percent_change_year_ago,0
1132,global_economy__real_gdp_at_factor_cost_industry_lcu__chinese_renminbi,0
1133,global_economy__real_gdp_at_factor_cost_industry_lcu__euro,0
1134,global_economy__real_gdp_at_factor_cost_industry_lcu__u_s_dollar,0
1135,global_economy__real_gdp_at_factor_cost_industry_manufacturing_euro__euro,0
1136,global_economy__real_gdp_at_factor_cost_industry_manufacturing_growth_rate_year_on_year__percent_change_year_ago,0
1137,global_economy__real_gdp_at_factor_cost_industry_manufacturing_lcu__euro,0
1138,global_economy__real_gdp_at_factor_cost_industry_manufacturing_lcu__u_s_dollar,0
1139,global_economy__real_gdp_at_factor_cost_industry_manufacturing_ppp__u_s_dollar,0
1140,global_economy__real_gdp_at_factor_cost_industry_manufacturing_us__u_s_dollar,0
1141,global_economy__real_gdp_at_factor_cost_industry_ppp__u_s_dollar,0
1142,global_economy__real_gdp_at_factor_cost_industry_us__u_s_dollar,0
1143,global_economy__real_gdp_at_factor_cost_lcu__chinese_renminbi,0
1144,global_economy__real_gdp_at_factor_cost_lcu__euro,0
1145,global_economy__real_gdp_at_factor_cost_lcu__u_s_dollar,0
1146,global_economy__real_gdp_at_factor_cost_ppp__u_s_dollar,0
1147,global_economy__real_gdp_at_factor_cost_services_euro__euro,0
1148,global_economy__real_gdp_at_factor_cost_services_growth_rate_year_on_year__percent_change_year_ago,0
1149,global_economy__real_gdp_at_factor_cost_services_lcu__chinese_renminbi,0
1150,global_economy__real_gdp_at_factor_cost_services_lcu__euro,0
1151,global_economy__real_gdp_at_factor_cost_services_lcu__u_s_dollar,0
1152,global_economy__real_gdp_at_factor_cost_services_ppp__u_s_dollar,0
1153,global_economy__real_gdp_at_factor_cost_services_us__u_s_dollar,0
1154,global_economy__real_gdp_at_factor_cost_us__u_s_dollar,0
1155,global_economy__real_gdp_gross_domestic_product_euro__euro,0
1156,global_economy__real_gdp_gross_domestic_product_lcu__chinese_renminbi,0
1157,global_economy__real_gdp_gross_domestic_product_lcu__euro,0
1158,global_economy__real_gdp_gross_domestic_product_lcu__index,0
1159,global_economy__real_gdp_gross_domestic_product_lcu__u_s_dollar,0
1160,global_economy__real_gdp_gross_domestic_product_us__u_s_dollar,0
1161,global_economy__real_gdp_growth_rate_year_on_year__percent_change_year_ago,0
1162,global_economy__real_gdp_per_capita_2005_yen_per_person__japanese_yen,0
1163,global_economy__real_gdp_per_capita_euro__euro,0
1164,global_economy__real_gdp_per_capita_lcu__chinese_renminbi,0
1165,global_economy__real_gdp_per_capita_lcu__euro,0
1166,global_economy__real_gdp_per_capita_lcu__u_s_dollar,0
1167,global_economy__real_gdp_per_capita_ppp__u_s_dollar,0
1168,global_economy__real_gdp_per_capita_us__u_s_dollar,0
1169,global_economy__real_government_consumption_euro__euro,0
1170,global_economy__real_government_consumption_growth_rate_year_on_year__percent_change_year_ago,0
1171,global_economy__real_government_consumption_lcu__chinese_renminbi,0
1172,global_economy__real_government_consumption_lcu__euro,0
1173,global_economy__real_government_consumption_lcu__index,0
1174,global_economy__real_government_consumption_lcu__u_s_dollar,0
1175,global_economy__real_government_consumption_ppp__u_s_dollar,0
1176,global_economy__real_government_consumption_us__u_s_dollar,0
1177,global_economy__real_gross_domestic_demand_absorption_euro__euro,0
1178,global_economy__real_gross_domestic_demand_absorption_lcu__chinese_renminbi,0
1179,global_economy__real_gross_domestic_demand_absorption_lcu__euro,0
1180,global_economy__real_gross_domestic_demand_absorption_lcu__index,0
1181,global_economy__real_gross_domestic_demand_absorption_lcu__u_s_dollar,0
1182,global_economy__real_gross_domestic_demand_absorption_ppp__u_s_dollar,0
1183,global_economy__real_gross_domestic_demand_absorption_us__u_s_dollar,0
1184,global_economy__real_gross_domestic_demand_growth_rate_year_on_year__percent_change_year_ago,0
1185,global_economy__real_gross_domestic_investment_euro__euro,0
1186,global_economy__real_gross_domestic_investment_lcu__chinese_renminbi,0
1187,global_economy__real_gross_domestic_investment_lcu__euro,0
1188,global_economy__real_gross_domestic_investment_lcu__u_s_dollar,0
1189,global_economy__real_gross_domestic_investment_us__u_s_dollar,0
1190,global_economy__real_gross_domestic_product_2005_yen__japanese_yen,0
1191,global_economy__real_gross_domestic_product_ppp__u_s_dollar,0
1192,global_economy__real_gross_domestic_saving_euro__euro,0
1193,global_economy__real_gross_domestic_saving_lcu__chinese_renminbi,0
1194,global_economy__real_gross_domestic_saving_lcu__euro,0
1195,global_economy__real_gross_domestic_saving_lcu__u_s_dollar,0
1196,global_economy__real_gross_domestic_saving_us__u_s_dollar,0
1197,global_economy__real_indirect_taxes_minus_subsidies_euro__euro,0
1198,global_economy__real_indirect_taxes_minus_subsidies_lcu__chinese_renminbi,0
1199,global_economy__real_indirect_taxes_minus_subsidies_lcu__euro,0
1200,global_economy__real_indirect_taxes_minus_subsidies_lcu__u_s_dollar,0
1201,global_economy__real_indirect_taxes_minus_subsidies_us__u_s_dollar,0
1202,global_economy__real_inventory_investment_euro__euro,0
1203,global_economy__real_inventory_investment_lcu__chinese_renminbi,0
1204,global_economy__real_inventory_investment_lcu__euro,0
1205,global_economy__real_inventory_investment_lcu__u_s_dollar,0
1206,global_economy__real_inventory_investment_ppp__u_s_dollar,0
1207,global_economy__real_inventory_investment_us__u_s_dollar,0
1208,global_economy__real_net_capital_stock_total_lcu__euro,0
1209,global_economy__real_nia_exports_of_goods_non_factor_services_euro__euro,0
1210,global_economy__real_nia_exports_of_goods_non_factor_services_growth_rate_year_on_year__percent_change_year_ago,0
1211,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__chinese_renminbi,0
1212,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__euro,0
1213,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__index,0
1214,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__u_s_dollar,0
1215,global_economy__real_nia_exports_of_goods_non_factor_services_ppp__u_s_dollar,0
1216,global_economy__real_nia_exports_of_goods_non_factor_services_us__u_s_dollar,0
1217,global_economy__real_nia_imports_of_goods_non_factor_services_euro__euro,0
1218,global_economy__real_nia_imports_of_goods_non_factor_services_growth_rate_year_on_year__percent_change_year_ago,0
1219,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__chinese_renminbi,0
1220,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__euro,0
1221,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__index,0
1222,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__u_s_dollar,0
1223,global_economy__real_nia_imports_of_goods_non_factor_services_ppp__u_s_dollar,0
1224,global_economy__real_nia_imports_of_goods_non_factor_services_us__u_s_dollar,0
1225,global_economy__real_nia_net_exports_euro__euro,0
1226,global_economy__real_nia_net_exports_lcu__chinese_renminbi,0
1227,global_economy__real_nia_net_exports_lcu__euro,0
1228,global_economy__real_nia_net_exports_lcu__index,0
1229,global_economy__real_nia_net_exports_lcu__u_s_dollar,0
1230,global_economy__real_nia_net_exports_us__u_s_dollar,0
1231,global_economy__real_ppp_gdp_growth_rate_year_on_year__percent_change_year_ago,0
1232,global_economy__real_price_of_crude_oil_lcu_basis__chinese_renminbi,0
1233,global_economy__real_price_of_crude_oil_lcu_basis__euro,0
1234,global_economy__real_price_of_crude_oil_lcu_basis__u_s_dollar,0
1235,global_economy__real_price_of_crude_oil_us_basis__u_s_dollar,0
1236,global_economy__real_private_consumption_euro__euro,0
1237,global_economy__real_private_consumption_growth_rate_year_on_year__percent_change_year_ago,0
1238,global_economy__real_private_consumption_lcu__chinese_renminbi,0
1239,global_economy__real_private_consumption_lcu__euro,0
1240,global_economy__real_private_consumption_lcu__index,0
1241,global_economy__real_private_consumption_lcu__u_s_dollar,0
1242,global_economy__real_private_consumption_ppp__u_s_dollar,0
1243,global_economy__real_private_consumption_us__u_s_dollar,0
1244,global_economy__real_statistical_discrepancy_euro__euro,0
1245,global_economy__real_statistical_discrepancy_lcu__chinese_renminbi,0
1246,global_economy__real_statistical_discrepancy_lcu__euro,0
1247,global_economy__real_statistical_discrepancy_lcu__u_s_dollar,0
1248,global_economy__real_statistical_discrepancy_us__u_s_dollar,0
1249,global_economy__share_of_population_age_bracket_0_14__percentage,0
1250,global_economy__share_of_population_age_bracket_15_64__percentage,0
1251,global_economy__share_of_population_age_bracket_65__percentage,0
1252,global_economy__share_of_population_rural__percentage,0
1253,global_economy__share_of_population_urban__percentage,0
1254,global_economy__short_term_interest_rate_differential_with_usa__percentage,0
1255,global_economy__social_insurance_contribution_euro__euro,0
1256,global_economy__social_insurance_contribution_lcu__u_s_dollar,0
1257,global_economy__social_insurance_contribution_us__u_s_dollar,0
1258,global_economy__social_insurance_payments_in_euro_general_government__euro,0
1259,global_economy__social_insurance_payments_in_euro_unspecified_government__euro,0
1260,global_economy__social_insurance_payments_in_lcu_general_government__u_s_dollar,0
1261,global_economy__social_insurance_payments_in_lcu_unspecified_government__u_s_dollar,0
1262,global_economy__social_insurance_payments_in_us_general_government__u_s_dollar,0
1263,global_economy__social_insurance_payments_in_us_unspecified_government__u_s_dollar,0
1264,global_economy__subsidies_in_euro_general_government__euro,0
1265,global_economy__subsidies_in_euro_unspecified_government__euro,0
1266,global_economy__subsidies_in_lcu_general_government__chinese_renminbi,0
1267,global_economy__subsidies_in_lcu_general_government__euro,0
1268,global_economy__subsidies_in_lcu_general_government__u_s_dollar,0
1269,global_economy__subsidies_in_lcu_unspecified_government__chinese_renminbi,0
1270,global_economy__subsidies_in_lcu_unspecified_government__euro,0
1271,global_economy__subsidies_in_lcu_unspecified_government__u_s_dollar,0
1272,global_economy__subsidies_in_us_general_government__u_s_dollar,0
1273,global_economy__subsidies_in_us_unspecified_government__u_s_dollar,0
1274,global_economy__tax_rate_corporate_income_taxes__percentage,0
1275,global_economy__tax_rate_indirect_taxes__percentage,0
1276,global_economy__tax_rate_overall_taxes__percentage,0
1277,global_economy__tax_rate_personal_income_taxes__percentage,0
1278,global_economy__tax_rate_social_insurance_taxes__percentage,0
1279,global_economy__terms_of_trade_goods__points,0
1280,global_economy__total_expenditure_current_plus_net_investment_in_euro_general_government__euro,0
1281,global_economy__total_expenditure_current_plus_net_investment_in_euro_unspecified_government__euro,0
